url_path,views_total,views_unique
/mathesar-foundation/mathesar,516,273
/mathesar-foundation/mathesar/issues,323,120
/mathesar-foundation/mathesar/pulls,109,35
/mathesar-foundation/mathesar/blob/develop/CONTRIBUTING.md,100,31
/mathesar-foundation/mathesar/blob/develop/DEVELOPER_GUIDE.md,65,16
/mathesar-foundation/mathesar/tree/develop/mathesar,40,10
/mathesar-foundation/mathesar/labels,39,24
/mathesar-foundation/mathesar/tree/develop/mathesar_ui,36,13
/mathesar-foundation/mathesar/tree/develop/mathesar_ui/src,36,7
/mathesar-foundation/mathesar/pull/3373,36,4
