referrer,views_total,views_unique
github.com,1309,82
Google,460,80
docs.mathesar.org,115,44
mathesar.org,80,44
goodfirstissues.com,30,9
wiki.mathesar.org,25,5
DuckDuckGo,23,6
Bing,19,6
news.ycombinator.com,9,5
up-for-grabs.net,7,2
