url_path,views_total,views_unique
/mathesar-foundation/mathesar,642,306
/mathesar-foundation/mathesar/issues,400,127
/mathesar-foundation/mathesar/blob/develop/CONTRIBUTING.md,176,58
/mathesar-foundation/mathesar/pulls,163,40
/mathesar-foundation/mathesar/blob/develop/DEVELOPER_GUIDE.md,120,26
/mathesar-foundation/mathesar/blob/master/db/types/operations/cast.py,60,2
/mathesar-foundation/mathesar/labels,53,26
/mathesar-foundation/mathesar/tree/develop/mathesar,48,12
/mathesar-foundation/mathesar/pull/3351,45,4
/mathesar-foundation/mathesar/pull/3343,42,4
