url_path,views_total,views_unique
/mathesar-foundation/mathesar,426,256
/mathesar-foundation/mathesar/pulls,176,35
/mathesar-foundation/mathesar/issues,101,44
/mathesar-foundation/mathesar/releases,29,20
/mathesar-foundation/mathesar/discussions,29,12
/mathesar-foundation/mathesar/pull/5284,27,3
/mathesar-foundation/mathesar/pull/5286,21,2
/mathesar-foundation/mathesar/releases/tag/0.11.0,20,19
/mathesar-foundation/mathesar/blob/develop/docker-compose.yml,18,15
/mathesar-foundation/mathesar/forks,18,3
