url_path,views_total,views_unique
/mathesar-foundation/mathesar,628,299
/mathesar-foundation/mathesar/issues,411,122
/mathesar-foundation/mathesar/pulls,187,40
/mathesar-foundation/mathesar/blob/develop/CONTRIBUTING.md,178,58
/mathesar-foundation/mathesar/blob/develop/DEVELOPER_GUIDE.md,114,26
/mathesar-foundation/mathesar/pull/3343,93,9
/mathesar-foundation/mathesar/blob/master/db/types/operations/cast.py,60,2
/mathesar-foundation/mathesar/labels,59,28
/mathesar-foundation/mathesar/tree/develop/mathesar,52,14
/mathesar-foundation/mathesar/pull/3351,45,4
