url_path,views_total,views_unique
/mathesar-foundation/mathesar,759,591
/mathesar-foundation/mathesar/issues,115,47
/mathesar-foundation/mathesar/pulls,74,24
/mathesar-foundation/mathesar/releases/tag/0.9.0,21,16
/mathesar-foundation/mathesar/releases,16,14
/mathesar-foundation/mathesar/discussions,16,7
/mathesar-foundation/mathesar/blob/develop/docker-compose.yml,15,13
/mathesar-foundation/mathesar/pull/5200,12,3
/mathesar-foundation/mathesar/tree/develop,10,5
/mathesar-foundation/mathesar/releases/tag/0.8.0,9,8
