referrer,views_total,views_unique
github.com,448,79
mathesar.org,287,51
Google,252,53
wiki.mathesar.org,83,11
summerofcode.withgoogle.com,76,17
news.ycombinator.com,65,9
up-for-grabs.net,24,4
aritra8438.github.io,20,4
docs.mathesar.org,8,4
com.google.android.gm,5,1
