url_path,views_total,views_unique
/mathesar-foundation/mathesar,742,490
/mathesar-foundation/mathesar/issues,191,37
/mathesar-foundation/mathesar/pulls,127,12
/mathesar-foundation/mathesar/pull/3489,35,3
/mathesar-foundation/mathesar/tree/develop/mathesar_ui,33,13
/mathesar-foundation/mathesar/blob/develop/DEVELOPER_GUIDE.md,24,5
/mathesar-foundation/mathesar/blob/develop/docker-compose.yml,22,9
/mathesar-foundation/mathesar/tree/develop/mathesar,22,8
/mathesar-foundation/mathesar/pull/3486,22,5
/mathesar-foundation/mathesar/blob/develop/CONTRIBUTING.md,21,9
