url_path,views_total,views_unique
/mathesar-foundation/mathesar,1951,1239
/mathesar-foundation/mathesar/pulls,273,24
/mathesar-foundation/mathesar/issues,255,50
/mathesar-foundation/mathesar/pull/4260,42,5
/mathesar-foundation/mathesar/tree/develop/mathesar_ui,33,24
/mathesar-foundation/mathesar/tree/develop/mathesar,33,23
/mathesar-foundation/mathesar/issues/4243,33,10
/mathesar-foundation/mathesar/issues/4237,32,13
/mathesar-foundation/mathesar/pull/4241,30,4
/mathesar-foundation/mathesar/pull/4269,30,4
