referrer,views_total,views_unique
github.com,544,78
mathesar.org,306,62
Google,204,50
news.ycombinator.com,101,35
summerofcode.withgoogle.com,65,17
wiki.mathesar.org,62,12
up-for-grabs.net,12,2
docs.mathesar.org,11,4
linkedin.com,7,3
com.google.android.gm,7,2
