referrer,views_total,views_unique
github.com,281,64
t.co,134,114
Google,133,48
docs.mathesar.org,104,27
mathesar.org,87,51
github.blog,24,19
postgresweekly.com,18,14
openalternative.co,11,5
search.brave.com,11,3
news.ycombinator.com,10,8
