url_path,views_total,views_unique
/mathesar-foundation/mathesar,437,308
/mathesar-foundation/mathesar/issues,55,31
/mathesar-foundation/mathesar/pulls,51,17
/mathesar-foundation/mathesar/commits/develop,35,6
/mathesar-foundation/mathesar/discussions,19,9
/mathesar-foundation/mathesar/tree/master/mathesar/tests/integration,16,16
/mathesar-foundation/mathesar/pull/5348,12,3
/mathesar-foundation/mathesar/commits/develop/mathesar_ui/src,10,1
/mathesar-foundation/mathesar/releases,9,6
/mathesar-foundation/mathesar/releases/tag/0.12.0,8,8
