url_path,views_total,views_unique
/mathesar-foundation/mathesar,502,306
/mathesar-foundation/mathesar/issues,125,37
/mathesar-foundation/mathesar/discussions,53,14
/mathesar-foundation/mathesar/pulls,50,20
/mathesar-foundation/mathesar/releases,19,16
/mathesar-foundation/mathesar/releases/tag/0.12.0,14,12
/mathesar-foundation/mathesar/commits/develop,11,3
/mathesar-foundation/mathesar/pulse,11,3
/mathesar-foundation/mathesar/actions,8,5
/mathesar-foundation/mathesar/commit/21513f43cbad445d0ed8c17f5e2281735afdd1f3,8,3
