url_path,views_total,views_unique
/mathesar-foundation/mathesar,529,314
/mathesar-foundation/mathesar/issues,93,33
/mathesar-foundation/mathesar/pulls,32,13
/mathesar-foundation/mathesar/releases/tag/0.9.0,27,22
/mathesar-foundation/mathesar/discussions,26,9
/mathesar-foundation/mathesar/releases,19,14
/mathesar-foundation/mathesar/blob/develop/docker-compose.yml,14,9
/mathesar-foundation/mathesar/commits,13,5
/mathesar-foundation/mathesar/milestones,12,4
/mathesar-foundation/mathesar/graphs/contributors,10,4
