url_path,views_total,views_unique
/mathesar-foundation/mathesar,674,392
/mathesar-foundation/mathesar/issues,203,66
/mathesar-foundation/mathesar/pulls,155,13
/mathesar-foundation/mathesar/blob/develop/CONTRIBUTING.md,72,18
/mathesar-foundation/mathesar/tree/develop/mathesar,65,12
/mathesar-foundation/mathesar/blob/develop/DEVELOPER_GUIDE.md,43,11
/mathesar-foundation/mathesar/tree/develop/mathesar_ui,42,13
/mathesar-foundation/mathesar/commits/develop,39,4
/mathesar-foundation/mathesar/blob/develop/docker-compose.yml,28,6
/mathesar-foundation/mathesar/labels,26,11
