url_path,views_total,views_unique
/mathesar-foundation/mathesar,677,385
/mathesar-foundation/mathesar/issues,199,64
/mathesar-foundation/mathesar/pulls,154,14
/mathesar-foundation/mathesar/blob/develop/CONTRIBUTING.md,72,18
/mathesar-foundation/mathesar/tree/develop/mathesar,59,12
/mathesar-foundation/mathesar/blob/develop/DEVELOPER_GUIDE.md,39,10
/mathesar-foundation/mathesar/commits/develop,39,4
/mathesar-foundation/mathesar/tree/develop/mathesar_ui,38,11
/mathesar-foundation/mathesar/blob/develop/docker-compose.yml,34,7
/mathesar-foundation/mathesar/pull/3422,24,2
