url_path,views_total,views_unique
/mathesar-foundation/mathesar,14155,11608
/mathesar-foundation/mathesar/pulls,529,37
/mathesar-foundation/mathesar/commit/9ff1a41f851aeffdf421c232f3cbdf6a72f6a0a5,273,237
/mathesar-foundation/mathesar/issues,254,105
/mathesar-foundation/mathesar/tree/develop/mathesar,152,121
/mathesar-foundation/mathesar/tree/develop/mathesar_ui,128,108
/mathesar-foundation/mathesar/tree/develop/mathesar_ui/src,59,52
/mathesar-foundation/mathesar/releases,58,20
/mathesar-foundation/mathesar/pull/4152,53,3
/mathesar-foundation/mathesar/pull/4168,52,3
