referrer,views_total,views_unique
github.com,266,64
Google,140,61
mathesar.org,134,58
docs.mathesar.org,79,25
away.vk.com,41,35
postgresweekly.com,32,26
DuckDuckGo,18,4
mail.google.com,17,15
copilot.microsoft.com,14,1
openalternative.co,12,7
