url_path,views_total,views_unique
/mathesar-foundation/mathesar,925,670
/mathesar-foundation/mathesar/issues,207,44
/mathesar-foundation/mathesar/pulls,124,22
/mathesar-foundation/mathesar/discussions,37,11
/mathesar-foundation/mathesar/tree/develop/mathesar,26,19
/mathesar-foundation/mathesar/tree/develop/mathesar_ui,20,14
/mathesar-foundation/mathesar/issues/3969,20,2
/mathesar-foundation/mathesar/issues/4245,17,7
/mathesar-foundation/mathesar/issues/4313,16,4
/mathesar-foundation/mathesar/issues/4338,15,4
