url_path,views_total,views_unique
/mathesar-foundation/mathesar,326,211
/mathesar-foundation/mathesar/issues,117,42
/mathesar-foundation/mathesar/pulls,65,13
/mathesar-foundation/mathesar/blob/develop/CONTRIBUTING.md,49,8
/mathesar-foundation/mathesar/tree/develop/mathesar_ui,35,8
/mathesar-foundation/mathesar/discussions,24,3
/mathesar-foundation/mathesar/tree/develop/mathesar_ui/src,21,5
/mathesar-foundation/mathesar/issues/3452,18,6
/mathesar-foundation/mathesar/blob/develop/mathesar_ui/package.json,17,5
/mathesar-foundation/mathesar/tree/develop/mathesar,12,5
