url_path,views_total,views_unique
/mathesar-foundation/mathesar,609,337
/mathesar-foundation/mathesar/issues,348,60
/mathesar-foundation/mathesar/pulls,254,30
/mathesar-foundation/mathesar/issues/3397,66,13
/mathesar-foundation/mathesar/issues/4901,53,12
/mathesar-foundation/mathesar/pull/5085,53,7
/mathesar-foundation/mathesar/issues/2411,34,12
/mathesar-foundation/mathesar/issues/3862,34,8
/mathesar-foundation/mathesar/compare/develop...manojponnusamy2032-star:mathesar-manoj:feat/delete-record-from-record-page,31,5
/mathesar-foundation/mathesar/compare/develop...manojponnusamy2032-star:mathesar-manoj:drop-database-3862-clean,29,2
