url_path,views_total,views_unique
/mathesar-foundation/mathesar,511,367
/mathesar-foundation/mathesar/issues,117,39
/mathesar-foundation/mathesar/pulls,44,21
/mathesar-foundation/mathesar/releases/tag/0.9.0,17,14
/mathesar-foundation/mathesar/blob/develop/docker-compose.yml,16,13
/mathesar-foundation/mathesar/blob/0.6.0/db/sql/test_startup.sql,15,1
/mathesar-foundation/mathesar/discussions,14,7
/mathesar-foundation/mathesar/releases,11,10
/mathesar-foundation/mathesar/issues/5175,10,8
/mathesar-foundation/mathesar/blob/0.6.0/db/sql/install.py,10,3
