url_path,views_total,views_unique
/mathesar-foundation/mathesar,483,270
/mathesar-foundation/mathesar/issues,317,122
/mathesar-foundation/mathesar/blob/develop/CONTRIBUTING.md,102,32
/mathesar-foundation/mathesar/pulls,88,31
/mathesar-foundation/mathesar/blob/develop/DEVELOPER_GUIDE.md,67,17
/mathesar-foundation/mathesar/tree/develop/mathesar,41,11
/mathesar-foundation/mathesar/labels,40,26
/mathesar-foundation/mathesar/pull/3373,37,5
/mathesar-foundation/mathesar/tree/develop/mathesar_ui/src,36,7
/mathesar-foundation/mathesar/tree/develop/mathesar_ui,32,11
