url_path,views_total,views_unique
/mathesar-foundation/mathesar,377,254
/mathesar-foundation/mathesar/issues,116,38
/mathesar-foundation/mathesar/pulls,69,14
/mathesar-foundation/mathesar/discussions,29,8
/mathesar-foundation/mathesar/pull/5337,23,4
/mathesar-foundation/mathesar/releases,14,9
/mathesar-foundation/mathesar/issues/4638,13,6
/mathesar-foundation/mathesar/releases/tag/0.12.0,12,11
/mathesar-foundation/mathesar/blob/develop/docker-compose.yml,12,4
/mathesar-foundation/mathesar/pull/5341,9,2
