url_path,views_total,views_unique
/mathesar-foundation/mathesar,870,624
/mathesar-foundation/mathesar/issues,169,40
/mathesar-foundation/mathesar/pulls,117,21
/mathesar-foundation/mathesar/discussions,36,11
/mathesar-foundation/mathesar/tree/develop/mathesar,24,17
/mathesar-foundation/mathesar/tree/develop/mathesar_ui,21,15
/mathesar-foundation/mathesar/issues/3969,20,2
/mathesar-foundation/mathesar/issues/4313,17,4
/mathesar-foundation/mathesar/pull/4337,16,2
/mathesar-foundation/mathesar/releases,15,10
