url_path,views_total,views_unique
/mathesar-foundation/mathesar,333,234
/mathesar-foundation/mathesar/pulls,164,14
/mathesar-foundation/mathesar/issues,119,29
/mathesar-foundation/mathesar/issues/3639,26,4
/mathesar-foundation/mathesar/tree/develop/mathesar,21,4
/mathesar-foundation/mathesar/issues/3797,17,5
/mathesar-foundation/mathesar/blob/develop/docker-compose.yml,16,7
/mathesar-foundation/mathesar/blob/develop/CONTRIBUTING.md,16,5
/mathesar-foundation/mathesar/pull/3781,16,2
/mathesar-foundation/mathesar/pull/3782,16,2
