url_path,views_total,views_unique
/mathesar-foundation/mathesar,481,286
/mathesar-foundation/mathesar/issues,113,29
/mathesar-foundation/mathesar/discussions,56,10
/mathesar-foundation/mathesar/pulls,42,16
/mathesar-foundation/mathesar/releases,23,16
/mathesar-foundation/mathesar/pulse,15,3
/mathesar-foundation/mathesar/releases/tag/0.12.0,11,11
/mathesar-foundation/mathesar/blob/develop/docker-compose.yml,11,7
/mathesar-foundation/mathesar/blob/develop/Caddyfile,11,4
/mathesar-foundation/mathesar/commits/develop,11,4
