url_path,views_total,views_unique
/mathesar-foundation/mathesar,328,231
/mathesar-foundation/mathesar/pulls,163,12
/mathesar-foundation/mathesar/issues,112,30
/mathesar-foundation/mathesar/issues/3639,34,3
/mathesar-foundation/mathesar/blob/develop/CONTRIBUTING.md,23,8
/mathesar-foundation/mathesar/tree/develop/mathesar,23,5
/mathesar-foundation/mathesar/issues/2987,18,13
/mathesar-foundation/mathesar/issues/3797,17,5
/mathesar-foundation/mathesar/tree/develop/db,16,3
/mathesar-foundation/mathesar/pull/3781,16,2
