referrer,views_total,views_unique
github.com,480,67
wiki.mathesar.org,466,15
mathesar.org,404,92
Google,395,64
summerofcode.withgoogle.com,70,17
news.ycombinator.com,43,12
up-for-grabs.net,41,12
app.100xdevs.com,41,1
docs.mathesar.org,27,10
aritra8438.github.io,22,4
