url_path,views_total,views_unique
/mathesar-foundation/mathesar,407,298
/mathesar-foundation/mathesar/issues,52,37
/mathesar-foundation/mathesar/pulls,36,15
/mathesar-foundation/mathesar/discussions,20,13
/mathesar-foundation/mathesar/pull/5348,11,2
/mathesar-foundation/mathesar/releases,10,8
/mathesar-foundation/mathesar/commits/develop/mathesar_ui/src,10,1
/mathesar-foundation/mathesar/releases/tag/0.12.0,8,8
/mathesar-foundation/mathesar/issues/5353,8,4
/mathesar-foundation/mathesar/discussions/1035,6,6
