time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-09-08 00:00:00+00:00,320,308,189,55
2026-09-09 00:00:00+00:00,217,191,132,43
2026-09-10 00:00:00+00:00,766,294,129,47
2026-09-11 00:00:00+00:00,128,107,132,71
2026-09-12 00:00:00+00:00,1022,404,151,72
2026-09-13 00:00:00+00:00,189,115,145,64
2026-09-14 00:00:00+00:00,428,175,187,79
2026-09-15 00:00:00+00:00,2033,220,182,79
2026-09-16 00:00:00+00:00,227,150,158,93
2026-09-17 00:00:00+00:00,114,58,144,77
2026-09-18 00:00:00+00:00,107,39,152,76
2026-09-19 00:00:00+00:00,136,100,129,64
2026-09-20 00:00:00+00:00,322,286,132,65
2026-09-21 00:00:00+00:00,222,150,239,97
