referrer,views_total,views_unique
github.com,246,49
t.co,135,114
docs.mathesar.org,103,24
Google,88,36
mathesar.org,68,40
github.blog,24,19
linkedin.com,13,4
developer-world.de,8,2
news.ycombinator.com,6,6
confluence.lesta.group,6,1
