url_path,views_total,views_unique
/mathesar-foundation/mathesar,592,352
/mathesar-foundation/mathesar/issues,281,117
/mathesar-foundation/mathesar/blob/develop/CONTRIBUTING.md,97,28
/mathesar-foundation/mathesar/pulls,92,30
/mathesar-foundation/mathesar/blob/develop/DEVELOPER_GUIDE.md,65,17
/mathesar-foundation/mathesar/labels,53,32
/mathesar-foundation/mathesar/tree/develop/mathesar,49,14
/mathesar-foundation/mathesar/issues/3216,43,38
/mathesar-foundation/mathesar/blob/38cdbe84a91a9424ba02828cb278abf24db37edc/mathesar/api/db/viewsets/tables.py,38,3
/mathesar-foundation/mathesar/pull/3377,32,4
