url_path,views_total,views_unique
/mathesar-foundation/mathesar,1033,724
/mathesar-foundation/mathesar/pulls,178,15
/mathesar-foundation/mathesar/issues,131,35
/mathesar-foundation/mathesar/pull/4609,70,6
/mathesar-foundation/mathesar/pull/4683,59,2
/mathesar-foundation/mathesar/discussions,44,11
/mathesar-foundation/mathesar/pull/4657,41,5
/mathesar-foundation/mathesar/pulls/assigned/pavish,35,1
/mathesar-foundation/mathesar/discussions/4678,31,6
/mathesar-foundation/mathesar/pull/4609/files,31,4
