url_path,views_total,views_unique
/mathesar-foundation/mathesar,527,319
/mathesar-foundation/mathesar/issues,99,35
/mathesar-foundation/mathesar/pulls,35,13
/mathesar-foundation/mathesar/discussions,31,8
/mathesar-foundation/mathesar/releases/tag/0.9.0,26,22
/mathesar-foundation/mathesar/releases,18,14
/mathesar-foundation/mathesar/blob/develop/docker-compose.yml,15,10
/mathesar-foundation/mathesar/commits,13,5
/mathesar-foundation/mathesar/milestones,12,4
/mathesar-foundation/mathesar/graphs/contributors,10,4
