url_path,views_total,views_unique
/mathesar-foundation/mathesar,329,218
/mathesar-foundation/mathesar/issues,117,24
/mathesar-foundation/mathesar/pulls,66,16
/mathesar-foundation/mathesar/pull/4026,31,8
/mathesar-foundation/mathesar/issues/3965,22,6
/mathesar-foundation/mathesar/blob/develop/DEVELOPER_GUIDE.md,20,6
/mathesar-foundation/mathesar/milestone/76,18,4
/mathesar-foundation/mathesar/labels,16,7
/mathesar-foundation/mathesar/blob/develop/CONTRIBUTING.md,15,12
/mathesar-foundation/mathesar/issues/4013,15,8
