time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-02-07 00:00:00+00:00,67,12,64,31
2026-02-08 00:00:00+00:00,41,18,46,30
2026-02-09 00:00:00+00:00,358,32,243,142
2026-02-10 00:00:00+00:00,691,52,265,164
2026-02-11 00:00:00+00:00,263,24,250,85
2026-02-12 00:00:00+00:00,145,26,78,58
2026-02-13 00:00:00+00:00,34,22,52,29
2026-02-14 00:00:00+00:00,21,12,45,32
2026-02-15 00:00:00+00:00,44,27,67,39
2026-02-16 00:00:00+00:00,49,38,49,35
2026-02-17 00:00:00+00:00,112,64,96,43
2026-02-18 00:00:00+00:00,129,91,91,48
2026-02-19 00:00:00+00:00,255,90,234,66
2026-02-20 00:00:00+00:00,263,91,113,59
