url_path,views_total,views_unique
/mathesar-foundation/mathesar,602,309
/mathesar-foundation/mathesar/issues,352,123
/mathesar-foundation/mathesar/blob/develop/CONTRIBUTING.md,163,50
/mathesar-foundation/mathesar/pulls,120,32
/mathesar-foundation/mathesar/blob/develop/DEVELOPER_GUIDE.md,110,25
/mathesar-foundation/mathesar/blob/master/db/types/operations/cast.py,60,2
/mathesar-foundation/mathesar/labels,51,27
/mathesar-foundation/mathesar/tree/develop/mathesar,47,10
/mathesar-foundation/mathesar/pull/3351,39,4
/mathesar-foundation/mathesar/tree/develop/mathesar_ui,33,13
