url_path,views_total,views_unique
/mathesar-foundation/mathesar,2127,1415
/mathesar-foundation/mathesar/pulls,258,24
/mathesar-foundation/mathesar/issues,240,48
/mathesar-foundation/mathesar/tree/develop/mathesar,46,27
/mathesar-foundation/mathesar/tree/develop/mathesar_ui,41,30
/mathesar-foundation/mathesar/issues/4243,33,10
/mathesar-foundation/mathesar/issues/4237,32,13
/mathesar-foundation/mathesar/pull/4241,31,4
/mathesar-foundation/mathesar/pull/4269,30,4
/mathesar-foundation/mathesar/tree/develop,29,19
