url_path,views_total,views_unique
/mathesar-foundation/mathesar,2072,1337
/mathesar-foundation/mathesar/pulls,273,24
/mathesar-foundation/mathesar/issues,238,45
/mathesar-foundation/mathesar/tree/develop/mathesar,44,25
/mathesar-foundation/mathesar/pull/4260,42,5
/mathesar-foundation/mathesar/tree/develop/mathesar_ui,41,30
/mathesar-foundation/mathesar/issues/4243,33,10
/mathesar-foundation/mathesar/tree/develop,32,22
/mathesar-foundation/mathesar/issues/4237,32,13
/mathesar-foundation/mathesar/pull/4241,30,4
