referrer,views_total,views_unique
github.com,594,63
Google,486,70
docs.mathesar.org,134,39
mathesar.org,88,42
DuckDuckGo,15,9
Bing,15,7
wiki.mathesar.org,14,5
wiki.postgresql.org,10,10
selfh.st,6,6
alternativeto.net,6,4
