referrer,views_total,views_unique
mathesar.org,511,101
github.com,438,92
Google,402,68
summerofcode.withgoogle.com,130,35
docs.mathesar.org,64,8
wiki.mathesar.org,59,9
aritra8438.github.io,30,8
groups.google.com,28,6
up-for-grabs.net,22,7
news.ycombinator.com,21,8
