url_path,views_total,views_unique
/mathesar-foundation/mathesar,291,178
/mathesar-foundation/mathesar/issues,175,36
/mathesar-foundation/mathesar/pulls,153,18
/mathesar-foundation/mathesar/discussions,49,8
/mathesar-foundation/mathesar/blob/develop/CONTRIBUTING.md,29,10
/mathesar-foundation/mathesar/pull/3556,28,4
/mathesar-foundation/mathesar/issues/3576,22,12
/mathesar-foundation/mathesar/pull/3582,21,3
/mathesar-foundation/mathesar/pull/3561,20,7
/mathesar-foundation/mathesar/tree/develop/mathesar_ui,18,5
