referrer,views_total,views_unique
github.com,485,63
mathesar.org,442,92
Google,360,64
wiki.mathesar.org,86,12
summerofcode.withgoogle.com,71,18
up-for-grabs.net,40,11
news.ycombinator.com,31,10
groups.google.com,30,5
aritra8438.github.io,22,4
docs.mathesar.org,17,7
