url_path,views_total,views_unique
/mathesar-foundation/mathesar,550,289
/mathesar-foundation/mathesar/issues,336,126
/mathesar-foundation/mathesar/blob/develop/CONTRIBUTING.md,123,39
/mathesar-foundation/mathesar/pulls,117,38
/mathesar-foundation/mathesar/blob/develop/DEVELOPER_GUIDE.md,76,19
/mathesar-foundation/mathesar/blob/master/db/types/operations/cast.py,60,2
/mathesar-foundation/mathesar/tree/develop/mathesar,48,10
/mathesar-foundation/mathesar/labels,39,25
/mathesar-foundation/mathesar/tree/develop/mathesar_ui,39,15
/mathesar-foundation/mathesar/pull/3373,32,4
