url_path,views_total,views_unique
/mathesar-foundation/mathesar,521,281
/mathesar-foundation/mathesar/issues,314,121
/mathesar-foundation/mathesar/pulls,116,35
/mathesar-foundation/mathesar/blob/develop/CONTRIBUTING.md,106,34
/mathesar-foundation/mathesar/blob/develop/DEVELOPER_GUIDE.md,70,18
/mathesar-foundation/mathesar/tree/develop/mathesar,48,10
/mathesar-foundation/mathesar/blob/master/db/types/operations/cast.py,42,1
/mathesar-foundation/mathesar/labels,39,24
/mathesar-foundation/mathesar/tree/develop/mathesar_ui,34,13
/mathesar-foundation/mathesar/pull/3373,34,4
