url_path,views_total,views_unique
/mathesar-foundation/mathesar,526,303
/mathesar-foundation/mathesar/issues,133,68
/mathesar-foundation/mathesar/pulls,69,15
/mathesar-foundation/mathesar/blob/develop/CONTRIBUTING.md,54,17
/mathesar-foundation/mathesar/blob/develop/mathesar/api/db/viewsets/tables.py,43,3
/mathesar-foundation/mathesar/labels,38,17
/mathesar-foundation/mathesar/tree/develop/mathesar_ui,37,9
/mathesar-foundation/mathesar/blob/develop/DEVELOPER_GUIDE.md,30,10
/mathesar-foundation/mathesar/tree/develop/db,30,8
/mathesar-foundation/mathesar/discussions,29,8
