url_path,views_total,views_unique
/mathesar-foundation/mathesar,531,310
/mathesar-foundation/mathesar/pulls,212,15
/mathesar-foundation/mathesar/issues,152,43
/mathesar-foundation/mathesar/pull/4536,136,9
/mathesar-foundation/mathesar/pull/4536/files,72,3
/mathesar-foundation/mathesar/pull/4554,41,4
/mathesar-foundation/mathesar/pull/4556,33,6
/mathesar-foundation/mathesar/pull/4563,29,3
/mathesar-foundation/mathesar/blob/develop/docker-compose.yml,27,11
/mathesar-foundation/mathesar/issues/4509,25,10
