time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-11-01 00:00:00+00:00,2,2,57,12
2024-11-02 00:00:00+00:00,4,4,19,9
2024-11-03 00:00:00+00:00,2,2,33,12
2024-11-04 00:00:00+00:00,45,4,141,33
2024-11-05 00:00:00+00:00,210,4,142,25
2024-11-06 00:00:00+00:00,162,3,142,28
2024-11-07 00:00:00+00:00,209,9,153,28
2024-11-08 00:00:00+00:00,215,3,81,29
2024-11-09 00:00:00+00:00,1,1,58,23
2024-11-10 00:00:00+00:00,1,1,33,14
2024-11-11 00:00:00+00:00,182,7,88,30
2024-11-12 00:00:00+00:00,824,11,100,25
2024-11-13 00:00:00+00:00,349,4,74,28
2024-11-14 00:00:00+00:00,614,5,63,26
