url_path,views_total,views_unique
/mathesar-foundation/mathesar,670,306
/mathesar-foundation/mathesar/issues,370,92
/mathesar-foundation/mathesar/pulls,223,27
/mathesar-foundation/mathesar/blob/develop/CONTRIBUTING.md,175,39
/mathesar-foundation/mathesar/blob/develop/DEVELOPER_GUIDE.md,169,18
/mathesar-foundation/mathesar/issues/3330,65,24
/mathesar-foundation/mathesar/blob/develop/mathesar_ui/README.md,65,3
/mathesar-foundation/mathesar/labels,57,18
/mathesar-foundation/mathesar/tree/develop/mathesar_ui,56,16
/mathesar-foundation/mathesar/pull/3343,56,7
