url_path,views_total,views_unique
/mathesar-foundation/mathesar,474,313
/mathesar-foundation/mathesar/issues,99,38
/mathesar-foundation/mathesar/pulls,59,23
/mathesar-foundation/mathesar/releases,26,21
/mathesar-foundation/mathesar/releases/tag/0.10.0,25,21
/mathesar-foundation/mathesar/discussions,23,8
/mathesar-foundation/mathesar/blob/develop/docker-compose.yml,12,11
/mathesar-foundation/mathesar/pulse,11,7
/mathesar-foundation/mathesar/releases/tag/0.10.1,10,9
/mathesar-foundation/mathesar/tree/develop/mathesar_ui,8,7
