url_path,views_total,views_unique
/mathesar-foundation/mathesar,491,321
/mathesar-foundation/mathesar/issues,99,31
/mathesar-foundation/mathesar/pulls,44,17
/mathesar-foundation/mathesar/discussions,27,8
/mathesar-foundation/mathesar/releases/tag/0.9.0,18,16
/mathesar-foundation/mathesar/releases,15,12
/mathesar-foundation/mathesar/commits,12,3
/mathesar-foundation/mathesar/pull/5218,11,5
/mathesar-foundation/mathesar/milestones,11,4
/mathesar-foundation/mathesar/blob/develop/docker-compose.yml,10,7
