url_path,views_total,views_unique
/mathesar-foundation/mathesar,271,187
/mathesar-foundation/mathesar/issues,110,24
/mathesar-foundation/mathesar/pulls,61,17
/mathesar-foundation/mathesar/discussions,37,8
/mathesar-foundation/mathesar/blob/develop/docker-compose.yml,21,6
/mathesar-foundation/mathesar/tree/develop/mathesar,20,6
/mathesar-foundation/mathesar/pull/3598,19,10
/mathesar-foundation/mathesar/pull/3602,19,3
/mathesar-foundation/mathesar/issues/3605,13,9
/mathesar-foundation/mathesar/pull/3608,13,3
