url_path,views_total,views_unique
/mathesar-foundation/mathesar,565,329
/mathesar-foundation/mathesar/issues,301,127
/mathesar-foundation/mathesar/pulls,92,34
/mathesar-foundation/mathesar/blob/develop/CONTRIBUTING.md,78,27
/mathesar-foundation/mathesar/blob/develop/DEVELOPER_GUIDE.md,65,16
/mathesar-foundation/mathesar/labels,53,32
/mathesar-foundation/mathesar/tree/develop/mathesar,49,11
/mathesar-foundation/mathesar/blob/38cdbe84a91a9424ba02828cb278abf24db37edc/mathesar/api/db/viewsets/tables.py,38,4
/mathesar-foundation/mathesar/tree/develop/mathesar_ui/src,37,8
/mathesar-foundation/mathesar/pull/3373,37,5
