url_path,views_total,views_unique
/mathesar-foundation/mathesar,269,181
/mathesar-foundation/mathesar/issues,111,23
/mathesar-foundation/mathesar/pulls,76,11
/mathesar-foundation/mathesar/discussions,47,10
/mathesar-foundation/mathesar/tree/develop/mathesar_ui,24,8
/mathesar-foundation/mathesar/tree/develop/db,21,8
/mathesar-foundation/mathesar/tree/develop/mathesar,19,6
/mathesar-foundation/mathesar/pull/3602,13,4
/mathesar-foundation/mathesar/pull/3608,13,4
/mathesar-foundation/mathesar/issues/2411,12,7
