referrer,views_total,views_unique
github.com,267,66
mathesar.org,143,59
Google,134,56
t.co,122,104
docs.mathesar.org,65,29
postgresweekly.com,32,26
mail.google.com,16,14
away.vk.com,16,13
copilot.microsoft.com,14,1
com.google.android.gm,11,8
