referrer,views_total,views_unique
github.com,444,65
wiki.mathesar.org,389,14
mathesar.org,375,87
Google,375,64
summerofcode.withgoogle.com,70,17
news.ycombinator.com,45,12
up-for-grabs.net,42,12
groups.google.com,30,5
aritra8438.github.io,22,4
docs.mathesar.org,19,8
