referrer,views_total,views_unique
github.com,485,67
mathesar.org,460,92
Google,371,65
wiki.mathesar.org,111,14
summerofcode.withgoogle.com,95,22
up-for-grabs.net,43,12
news.ycombinator.com,33,11
groups.google.com,30,5
aritra8438.github.io,22,4
docs.mathesar.org,17,7
