url_path,views_total,views_unique
/mathesar-foundation/mathesar,264,167
/mathesar-foundation/mathesar/pulls,162,9
/mathesar-foundation/mathesar/issues,118,40
/mathesar-foundation/mathesar/discussions,31,11
/mathesar-foundation/mathesar/blob/develop/DEVELOPER_GUIDE.md,28,5
/mathesar-foundation/mathesar/tree/develop/mathesar_ui,27,11
/mathesar-foundation/mathesar/blob/develop/CONTRIBUTING.md,26,9
/mathesar-foundation/mathesar/pull/3751,25,2
/mathesar-foundation/mathesar/issues/2987,22,16
/mathesar-foundation/mathesar/pull/3769,22,2
