url_path,views_total,views_unique
/mathesar-foundation/mathesar,582,375
/mathesar-foundation/mathesar/pulls,320,37
/mathesar-foundation/mathesar/issues,243,57
/mathesar-foundation/mathesar/blob/develop/docker-compose.yml,34,26
/mathesar-foundation/mathesar/pull/5189,28,8
/mathesar-foundation/mathesar/tree/develop,25,13
/mathesar-foundation/mathesar/issues/5175,24,6
/mathesar-foundation/mathesar/pull/5192,21,3
/mathesar-foundation/mathesar/graphs/contributors,20,10
/mathesar-foundation/mathesar/pull/5171,19,5
