url_path,views_total,views_unique
/mathesar-foundation/mathesar/commits/develop,1522,8
/mathesar-foundation/mathesar,280,189
/mathesar-foundation/mathesar/issues,106,29
/mathesar-foundation/mathesar/pulls,86,9
/mathesar-foundation/mathesar/pull/3633,27,3
/mathesar-foundation/mathesar/pull/3623,23,5
/mathesar-foundation/mathesar/issues/3516,22,5
/mathesar-foundation/mathesar/tree/develop/mathesar,19,8
/mathesar-foundation/mathesar/tree/develop/db,19,7
/mathesar-foundation/mathesar/blob/develop/CONTRIBUTING.md,18,6
