time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-07-03 00:00:00+00:00,1824,67,254,59
2025-07-04 00:00:00+00:00,1024,41,124,37
2025-07-05 00:00:00+00:00,124,20,12,12
2025-07-06 00:00:00+00:00,26,17,48,26
2025-07-07 00:00:00+00:00,238,45,164,58
2025-07-08 00:00:00+00:00,107,38,137,42
2025-07-09 00:00:00+00:00,170,19,168,44
2025-07-10 00:00:00+00:00,518,24,117,40
2025-07-11 00:00:00+00:00,150,19,73,32
2025-07-12 00:00:00+00:00,17,11,36,17
2025-07-13 00:00:00+00:00,25,11,59,22
2025-07-14 00:00:00+00:00,561,20,164,38
2025-07-15 00:00:00+00:00,2690,63,262,46
2025-07-16 00:00:00+00:00,2467,62,281,49
