referrer,views_total,views_unique
github.com,250,57
mathesar.org,149,62
Google,134,57
docs.mathesar.org,76,23
away.vk.com,41,35
postgresweekly.com,26,23
DuckDuckGo,18,4
mail.google.com,17,15
copilot.microsoft.com,14,1
com.google.android.gm,11,8
