url_path,views_total,views_unique
/mathesar-foundation/mathesar,461,249
/mathesar-foundation/mathesar/issues,229,56
/centerofci/mathesar,170,111
/mathesar-foundation/mathesar/pulls,128,16
/centerofci/mathesar/issues,97,25
/centerofci/mathesar/blob/develop/CONTRIBUTING.md,84,5
/mathesar-foundation/mathesar/blob/develop/DEVELOPER_GUIDE.md,74,11
/mathesar-foundation/mathesar/issues/3314,49,9
/mathesar-foundation/mathesar/blob/develop/CONTRIBUTING.md,44,12
/mathesar-foundation/mathesar/pull/3323,44,6
